"V1","V2"
2.84794321619371e-33,0.53692010929808
5.23423438516302e-18,0.52727768663317
0.00311544169385077,0.510494871065021
6.11376660089616e-17,0.528764748480171
6.75192760203054e-15,0.526939041214064
4.55036785788919e-34,0.539782065665349
1.37363712665597e-61,0.549838392296806
5.53969305075347e-43,0.543450356461108
2.87053515197743e-47,0.547211763449013
3.43942941368686e-23,0.535103186964989
1.01486862809732e-36,0.541535874595866
3.10972997572078e-21,0.534567344933748
5.05775495379064e-07,0.517948310123757
1.59394559228833e-23,0.530689713312313
1.63747830454856e-16,0.529266053810716
9.08374194496831e-25,0.530643396545202
2.36777328151884e-56,0.542935863370076
1.76819539725777e-07,0.515357056166977
3.28420735272184e-09,0.521970612695441
2.87053515197743e-47,0.544567279983312
4.19871315410441e-13,0.523636197205633
2.40322280929333e-37,0.547336889896542
3.51878232229095e-17,0.526531401788816
1.01952418838056e-15,0.532235688762739
8.43307677714323e-68,0.550235126866028
3.63342706025476e-49,0.545540910214186
0.00408577790534802,0.512732598232105
4.36878723911116e-06,0.512685293098912
9.76497436926972e-12,0.525555738713592
6.20045277562134e-13,0.522698868066072
1.53659750139111e-39,0.543981746537611
1.06300541289426e-60,0.552818640833721
8.46315722400406e-07,0.519655155949295
5.00739570799645e-20,0.530190194491297
7.18114942943915e-27,0.537704184651375
8.3871402670118e-19,0.531477302312851
1.81955423366398e-59,0.549069468630478
1.18494656669653e-18,0.52849065954797
3.57895829928728e-96,0.566743782488629
1.49602907160802e-05,0.517017215257511
2.61732019116926e-19,0.52971305558458
7.31087774801362e-07,0.521765875630081
1.30748313180103e-42,0.54096752544865
3.87886761703411e-09,0.522097558481619
5.40605781492497e-60,0.546825155615807
0.0115861338183879,0.512897525448352
9.31917927979762e-36,0.536030181916431
1.49602907160802e-05,0.516227255575359
3.53429827643613e-29,0.533316519809887
4.91279602453704e-66,0.552702154731378
0.016676508046211,0.507385653909296
1.89106961265018e-14,0.522046945523471
3.55960706602007e-68,0.550655280472711
2.41316511149556e-25,0.534373265691102
1.03437285813181e-07,0.523892711848021
1.02653802194917e-45,0.538387328851968
1.55898022191883e-08,0.521451518172398
9.40796466123372e-19,0.528149930760264
2.43501331908573e-05,0.511970045976341
5.40127225896686e-09,0.52494307863526
4.88736056346051e-05,0.510937253711745
7.5706488490632e-49,0.547170424135402
1.72110975858018e-44,0.54584790719673
1.24110856332039e-26,0.536030181916431
2.35627424550549e-32,0.535698899300769
0.00297845806348758,0.511970045976341
5.06690424194919e-10,0.520486183930188
4.57261354656837e-80,0.556979618733749
9.25384268022635e-10,0.525072457501665
2.07018629717254e-19,0.529278815956786
2.18496453864582e-42,0.540991921210662
2.45134670712937e-26,0.530161621049047
1.13420444832177e-34,0.542245930060744
7.81369307453547e-43,0.543271462200209
1.06837685769947,0.504941689781845
5.37241933938281e-16,0.522082744631916
5.84085026770205e-83,0.559886927483603
0.00624262632739997,0.512545061530545
6.15484950458259e-31,0.534751421771944
9.48645665149579e-17,0.527481737313792
2.66318859602078e-23,0.530904255574569
7.4104079330025e-51,0.545263116713613
5.50709919071256e-58,0.55229943129234
2.43329190810358e-21,0.527989126043394
5.40127225896686e-09,0.522665103664622
1.81259399122941e-23,0.529679932864383
2.09318401814316e-40,0.535619848640636
5.7365606746113e-39,0.538711679633707
6.45523418924227e-24,0.535888645099476
1.42222067270567e-54,0.546553128864616
2.90465234264402e-05,0.517291391035542
6.11376660089616e-17,0.529218097217381
1.51004324849541e-20,0.533529425039887
0.00732690603628811,0.511089332634583
3.12948164089571e-13,0.525692228693515
3.3033416495939e-43,0.542245930060744
1.98099019901155e-30,0.538463982054964
6.08628396330181e-15,0.527838078793138
4.57853765223435e-09,0.518729089060798
4.8241041883949e-26,0.532235688762739
3.25092397192823e-62,0.551349996123463
2.63920076604305e-15,0.529620087472722
2.52752155029317e-16,0.523345775203779
0.000402199781602948,0.515470595331863
2.44341639166758e-20,0.532471190672368
0.000607920340165912,0.509529266506433
5.27085696278184e-19,0.523348198272288
4.71906626621209e-14,0.529901324072853
2.75099676530884e-21,0.532735672080889
0.000966263979285619,0.517959986580536
3.00116890968721e-07,0.525593675207347
7.96171287735763e-36,0.541062124771997
3.61201333531681e-27,0.535329241072759
3.90562025844164e-10,0.521108231274411
5.72658760965278e-23,0.526349336374551
1.74673925879984e-35,0.538295787293464
2.56578270662271e-28,0.537665527313948
4.6994980032307e-29,0.535771906841546
6.50264539124555e-23,0.528637400595471
1.68970070170699e-08,0.520159432897344
1.0304155198689e-17,0.52562736091204
0.000724082762467863,0.515258032828569
3.28420735272184e-09,0.519104248378426
10.4091169873435,0.503050177823752
1.55139960418438e-11,0.523974262876436
4.48787632850795e-21,0.531675982521847
9.32132481831346e-06,0.511648525251076
1.0795279138665e-22,0.530310346744955
5.19146254004192e-56,0.552889168262482
1.0795279138665e-22,0.531485034851357
1.32429408099192e-34,0.533574337838218
7.26116744491707e-57,0.549070907058194
4.48979073150802e-33,0.54416059772484
0.00530341859051251,0.511225142749026
0.000316618948525503,0.515357056166977
9.39910846019764e-63,0.553601630730554
9.06879462795355e-22,0.530904255574569
0.000207144986751221,0.516814496833831
1.06781666507908e-05,0.510648367460817
1.73973364418572e-49,0.54300786065869
3.48174311889276e-12,0.523036221275106
6.3149225879027e-56,0.549283674685284
4.97945631105805e-24,0.537562158424407
6.4462452972888e-52,0.543998775072396
4.64309073810335e-11,0.51924511580728
1.62458693407237e-10,0.516529462533072
1.2149432075916e-31,0.541140153072774
1.01052727249885e-46,0.539941637543961
2.13855512721595e-15,0.528007664019242
1.44591703537102e-46,0.546670040814206
0.00408577790534802,0.515371347311884
2.6495058895874e-30,0.533756747609004
1.20277534659692e-49,0.553436943329871
1.67268397663922e-74,0.556460123741999
1.39143563735428e-43,0.53913443419151
0.00624262632739997,0.515258032828569
1.09184266916707e-48,0.542546882294118
8.7489964510043e-72,0.558590730885044
2.75701862901943e-25,0.535200089216232
1.71256080051674e-30,0.535381444497034
8.44607754309022e-47,0.543663796037436
4.44461669581895e-20,0.538013081997633
1.36080442752288e-10,0.519427065271884
9.71880827444865e-69,0.552673202706501
1.78799031292816e-22,0.529674490913749
3.50017170329068e-20,0.526911990484223
6.17882640322463e-06,0.520295720314607
1.44591703537102e-46,0.546553128864616
2.39442098803534e-07,0.522395149804652
1.0533677492311e-13,0.527028348995373
9.5124601515409e-23,0.532759514870122
1.4632500423569e-45,0.545958473579958
6.65526400909602e-16,0.529170725028962
1.04740729199397e-31,0.537938843248412
8.2396322800883e-16,0.525593675207347
1.09064999177047e-35,0.540693596471101
1.30138815809622e-09,0.519238596083596
2.54570015800792e-31,0.5364250454586
9.79545625231279e-34,0.537239430937916
1.8479566525979e-25,0.53229283192195
1.6817581027964e-41,0.545059434138238
5.07014542329222e-21,0.531150030903518
1.39055178092662e-14,0.527516724774614
2.94229150738635e-19,0.530875808559358
2.730857834895e-08,0.516509747831151
6.82499722368351e-17,0.53042978933081
1.36879518608697e-66,0.552539947908372
6.5796497156873e-43,0.548253623070195
6.56488379441341e-10,0.519078913144767
7.50372621085256e-09,0.524173859274015
8.71610388041161e-11,0.518422580789775
0.074200774800948,0.506604759721085
3.30208991337859e-06,0.514627917902544
2.09453638216215e-14,0.524626838276163
49.955668231383,0.505533881718293
2.52752155029317e-16,0.531093685654923
3.7721507888272e-05,0.51439789053984
1.8479566525979e-25,0.531926446128637
4.62953930544324e-13,0.527387348469347
2.35030438389869e-09,0.524725646711886
6.2869809036829e-37,0.536939329467714
1.26076575209416e-15,0.52840377157554
3.49478603666861e-16,0.536332482239231
1.95415442579637e-05,0.518381720175967
3.50017170329068e-20,0.532254260964692
8.10643993294804e-60,0.551288080401719
3.25515437873529e-15,0.521133698755875
8.40535071653776e-34,0.535944079514593
1.39055178092662e-14,0.524116917513311
7.15476757481008e-10,0.517883506137878
2.71431045371554e-64,0.553216192871332
4.41716587055948e-68,0.551349996123463
0.00129369090938048,0.511986378347501
2.09453638216215e-14,0.523864431073889
2.61732019116926e-19,0.527705507585779
1.91632801309742e-70,0.555708967149258
9.73419438032657e-30,0.537124872440472
2.35019598237973e-13,0.526982719777152
1.31451588489195e-21,0.52828159625642
1.01733950804437e-44,0.542790184030309
1.46854644091491e-16,0.524346807738766
1.74536911250021e-32,0.539912456413731
6.36814286440154e-09,0.52030268101953
9.31041698930486e-21,0.529409126844257
4.8681310386253e-39,0.540342540945858
2.40322280929333e-37,0.540993797592819
0.00180463089439885,0.512790905311704
3.026744806685e-23,0.528190564364195
3.71666695048982e-19,0.527989126043394
1.04740729199397e-31,0.537396504310891
4.88736056346051e-05,0.514420670457184
1.48722971123485e-21,0.528994516702369
1.0719935531733e-40,0.542405588086694
2.75480816802007e-20,0.529892156366259
8.25113830969276e-31,0.538787192199379
1.28991063297083e-17,0.529382091248408
3.9078124147578e-23,0.533688767347485
0.000509308433075604,0.510662344051525
9.20754672031954e-18,0.526607218431309
7.41363043406927e-62,0.547850819537416
4.02536275011243e-05,0.513176487525925
1.41461902030679e-11,0.524867785163224
7.9623247888693e-39,0.540021067019552
4.19871315410441e-13,0.525165830971673
7.12684539016771e-31,0.532858209917322
2.0918788672914e-49,0.54430512432009
2.31142390517716e-10,0.522998891305178
3.0746743933445e-42,0.541575479554012
1.058387663877e-16,0.528328667394817
1.99163982649759e-41,0.544308140641078
1.1280609336174e-08,0.519346781540662
2.75099676530884e-21,0.530912374146283
3.8267353350249e-12,0.524598580086604
4.39051752284985e-08,0.519123223144561
1.00794773704377e-09,0.52957254415378
2.16690736890925e-20,0.52707950444892
66.0534731456252,0.50074777030386
0.000389230921166108,0.508619706844911
3.80742585521862e-13,0.524931900436059
1.40146791303491e-23,0.530408445047215
1.0533677492311e-13,0.520633837906644
1.54899766756306e-33,0.54066420160234
0.000220190893034622,0.513756412314251
2.45766520995902e-34,0.539847536711022
4.22089484134159e-46,0.549016756704077
1.36080442752288e-10,0.520027505466715
0.000291917291953536,0.515469926642254
6.24832830943806e-22,0.528994516702369
1.21239362759221e-44,0.547336889896542
1.058387663877e-16,0.527607211144641
2.63920076604305e-15,0.523479607887566
6.20773718500675e-63,0.547954131383449
5.73051586472197e-70,0.557497234782204
1.41988369796845e-41,0.545772957149893
7.9623247888693e-39,0.545060826931149
1.07153892707051e-11,0.521492833737284
7.77412406618753e-38,0.548063011607155
1.2793319523369e-30,0.536939329467714
1.29209721344285e-32,0.537895939312875
2.75466638282369e-10,0.518641731934622
1.49317464603644e-35,0.536153487861156
1.03886517380498e-27,0.536143612349406
7.3761227617286e-37,0.536897365702316
6.07780454651513e-42,0.544501182856038
0.000700082438417438,0.506959669524804
5.92012129398477e-19,0.528032122645527
1.37172483242097e-27,0.535732605494559
1.54601648571643e-34,0.53648571879603
3.30208991337859e-06,0.520189815200865
1.28971023116355e-11,0.521752971922979
6.0870508589529e-11,0.523864431073889
1.40609423998557e-06,0.512648719828576
9.44340290038831e-27,0.533388936426491
3.25515437873529e-15,0.526562824845314
0.000912347815470687,0.511344198370352
7.52831749338196e-13,0.527438157936558
5.66994194990664e-24,0.531023755669594
1.20277534659692e-49,0.544188294326887
9.48645665149579e-17,0.534512480720878
8.67911243191755e-05,0.515853552846238
9.20754672031954e-18,0.524602539371699
1.46053040638805e-28,0.53958495054394
1.01733950804437e-44,0.539537497563288
1.0719935531733e-40,0.541096188593656
4.22089484134159e-46,0.544874211074784
3.83882808262472e-24,0.535865050274879
2.41316511149556e-25,0.534263227833435
1.81256530890132e-39,0.547049413435161
4.06606446733015e-38,0.537938843248412
4.68377611050559e-06,0.519260955508798
1.16169027350458e-21,0.525635884143412
1.62345882618573e-06,0.511347731342539
4.17151907299119e-18,0.526535045122728
1.99817159920478e-24,0.534454548964277
3.54050834979558e-45,0.547851035837084
1.5581829264734e-15,0.524636723799631
4.55036785788919e-34,0.538817302556708
1.51098241416811e-06,0.514097236795351
3.00655384613679e-10,0.516788359964266
5.35492480098262e-25,0.531984834931791
1.14137958312165e-33,0.538505035452545
0.000352112310090671,0.510686304187402
1.74536911250021e-32,0.540096608689055
2.33855642077361e-43,0.548700767336413
6.26082689660329e-27,0.536913385149091
6.7214828910239e-58,0.547187737887725
1.16382092775268e-13,0.520857543218881
3.83882808262472e-24,0.531274464679882
5.7365606746113e-39,0.543450356461108
8.29354909456744e-13,0.524206552654505
1.23701239740651e-25,0.529760820092633
4.01252673062645e-15,0.522698868066072
1.29209721344285e-32,0.536739144707099
2.5235149420338e-10,0.523034132318571
1.80470514190043e-17,0.529966276604682
2.97244292995129e-39,0.545357091119513
2.0676858902259e-46,0.541184711735696
6.65526400909602e-16,0.525826634839177
2.39442098803534e-07,0.520804515806958
3.4649062148468e-08,0.519278296036646
1.67016331339961e-47,0.544190433807671
5.35492480098262e-25,0.537837889976799
5.53969305075347e-43,0.547646734630689
3.79457983559285e-22,0.53361485642381
1.44572023023842e-64,0.549070204142481
7.3761227617286e-37,0.539856887422502
1.82557721661116e-16,0.528194202808663
3.50705194544177e-56,0.549592935247347
1.38971607720132e-22,0.526143890107051
9.32132481831346e-06,0.518681080313399
3.79457983559285e-22,0.531793093308806
7.48928129363098e-15,0.528249555034563
0.00260107644698503,0.51217838190496
1.30060803347406e-38,0.542193927569315
1.44290718202674e-17,0.524173859274015
54.1479282409145,0.507313415640965
0.000452914036361964,0.515181328868493
1.18065304875448e-16,0.525668920716271
2.94811471702886e-11,0.521892968099564
1.40170952899894e-15,0.524769131327048
3.8267353350249e-12,0.523049214389175
8.05544938742184e-20,0.535057154716924
9.08374194496831e-25,0.527432890608907
5.94817211876016e-28,0.536556703737006
1.06781666507908e-05,0.517291391035542
1.29686707542007e-67,0.558895727153867
5.23423438516302e-18,0.531932334648445
0.00649042876626077,0.506399047793821
5.00739570799645e-20,0.528458583867177
5.48546495450106e-15,0.525175512535498
9.08374194496831e-25,0.531561247305945
0.00657801884523288,0.517009250354022
4.94323750882926e-15,0.532806631177664
2.02809481202421e-32,0.539754387456924
2.47344660996122e-40,0.541634055553004
9.06879462795355e-22,0.529058954445645
5.83962736897284e-44,0.540936513105407
2.32948527468373e-13,0.519038754981011
0.00102105541432241,0.508235081564635
1.86791332789059e-26,0.531738444929942
43.7010734419461,0.504439640324563
5.08241646922139e-11,0.521470465930179
1.30748313180103e-42,0.54416059772484
45.9774665699312,0.509104125667363
1.18065304875448e-16,0.525233336724341
1.21712485566644e-06,0.520028006052598
1.01733950804437e-44,0.544996344484389
4.37242071715892e-24,0.528458583867177
6.56488379441341e-10,0.521657500648871
9.44340290038831e-27,0.532298029633239
1.74405443574394e-06,0.515805191593245
3.71666695048982e-19,0.533283834578469
2.35019598237973e-13,0.527196472976357
8.13216489261014e-06,0.517906869761646
2.74112090606423e-27,0.532795739592984
0.00212602041696326,0.512888211989775
3.88958754715513e-37,0.540205692872405
2.02888302518364e-58,0.548185009742156
7.77412406618753e-38,0.537807748420164
6.49571375403191e-08,0.513176487525925
2.92236326957494e-40,0.543259482132271
1.61677350401491e-25,0.533225999679416
3.21513693685792e-26,0.532057926757261
3.06431944454175e-29,0.539347141981125
0.0196423064631034,0.515761454124004
8.65268110439696e-37,0.540225806413218
4.82588973234381e-16,0.525304719340056
1.82557721661116e-16,0.524911677464843
0.000767318887406132,0.516789918299764
1.84073319946233e-19,0.52494307863526
6.38485696886386e-71,0.553835820872337
1.0533677492311e-13,0.525889366399497
4.49692525787809e-28,0.532069354783744
5.07014542329222e-21,0.529590344056487
9.10287050431869e-59,0.550828743260354
9.37861819857333e-39,0.536444204859436
4.41767432544751e-52,0.551288503920659
4.4539599653554e-15,0.524071274790913
5.22393266528518e-33,0.532032862305641
3.32263293329189e-18,0.531623027520254
1.48028829798133e-30,0.537027322221547
7.79652131203972e-10,0.522219372214749
6.31757176353155e-05,0.512685293098912
0.00693042427730589,0.519174843560904
4.87068808810542e-22,0.528328667394817
6.07780454651513e-42,0.543117663590237
1.2320534036055e-23,0.530867397086695
2.35827579747406e-41,0.539069422986358
3.30758808666782e-65,0.557838016888127
1.69432304416522e-66,0.555693084839731
0.0141364624025463,0.506797332549468
1.21977188670169e-12,0.524525069398805
1.11148616260652e-32,0.540571492165327
1.93638596076919e-28,0.537195929558948
5.72658760965278e-23,0.532259302213788
1.15629265185728e-62,0.552898035151884
4.22303295234599e-45,0.540991921210662
3.00655384613679e-10,0.519516317872331
9.25384268022635e-10,0.52339531481266
0.000143177475828214,0.511089332634583
6.0772296729161e-33,0.538018287625164
4.02536275011243e-05,0.5140818846412
3.83882808262472e-24,0.530411046463996
2.6449505527468e-18,0.532940137665719
0.000225779146712414,0.506959669524804
1.82557721661116e-16,0.521479906747118
4.90379088355058e-17,0.525042161811143
3.54050834979558e-45,0.546381037682295
4.07576381704881e-29,0.541071396088228
3.92519342019971e-43,0.541845061583444
2.45134670712937e-26,0.536636732518673
2.35030438389869e-09,0.524190060095862
1.56828676561346e-13,0.522344832541421
2.2263299321155e-59,0.553838950116187
1.20277534659692e-49,0.545834039105102
1.05293941482484e-06,0.516227255575359
2.35030438389869e-09,0.516408705152571
5.76664458945098e-06,0.513640846824273
5.52459729860688e-10,0.524598580086604
3.69197095197262e-32,0.53677388606593
5.51707283399345e-22,0.53241932252422
3.85825773037742e-33,0.539629463106394
1.30060803347406e-38,0.540991921210662
2.86829784660478e-06,0.519763728836551
3.90176103622858e-34,0.538463982054964
1.02082004409279e-19,0.525832137558609
6.73381836652375e-05,0.511419640155509
2.10612072532942e-34,0.541062124771997
1.87648921981802e-18,0.530002971645445
5.48546495450106e-15,0.522930713603273
2.24778111307929e-36,0.537239430937916
3.96093319941004e-31,0.534677481511608
1.84150026807576e-42,0.54395306808874
4.69597314349148e-48,0.542935863370076
1.84150026807576e-42,0.546880906447768
3.31507209331713e-33,0.540087358094752
5.40605781492497e-60,0.553446629317477
7.07547645160206e-22,0.52971305558458
7.86317662996602e-28,0.534239711705595
1.78799031292816e-22,0.52727478207089
1.01167451726856e-41,0.539656540146098
6.56385784920168e-18,0.533267995342612
0.00201147747667674,0.510651287389919
5.86189159663627e-18,0.53368957224302
0.0519280682395837,0.504857720574364
7.38382799802316e-12,0.521108231274411
7.40573494492088e-16,0.524226153735071
4.48979073150802e-33,0.535865050274879
2.54570015800792e-31,0.5352773652412
5.72712532399565e-21,0.53165044542402
5.38117693721626e-06,0.520089060533792
6.22909611135333e-65,0.553601630730554
3.60310138554375e-60,0.549592935247347
3.88958754715513e-37,0.536935522453859
3.92519342019971e-43,0.54746058746241
1.07153892707051e-11,0.520857543218881
4.02536275011243e-05,0.520657946821302
2.08452903108323e-45,0.543303654761985
1.16805321559129e-05,0.516518878284842
9.58737539363318e-09,0.524299859302118
2.04627496361025e-37,0.53658075327985
3.39777372249327e-28,0.538997848285362
3.61575829911558e-36,0.536930848611519
3.60109274191608,0.506399047793821
7.28603039495879e-11,0.522046945523471
2.0276350075989e-22,0.53149218368344
4.62908291558238e-41,0.537513149902225
2.02888302518364e-58,0.549022743012756
6.94908696665983e-44,0.549318024190143
0.00372570891376153,0.511552870506421
1.30748313180103e-42,0.549016756704077
4.7568250413847e-27,0.530838099075481
3.10143388201974e-05,0.517345233820379
1.19383624971556e-27,0.530472069513053
6.55155394114206e-55,0.546588199911639
9.45900959982671e-26,0.5303349213209
1.78799031292816e-22,0.531540888827294
5.31464388255833e-31,0.537195929558948
5.51707283399345e-22,0.52840377157554
2.81827426430381e-17,0.529108047485352
2.79383013120851e-35,0.54290203563869
2.88100366331401e-12,0.52091703331098
1.41927851143957e-65,0.552207613596693
6.3149225879027e-56,0.549785075942054
1.59460061854963,0.507522387895733
9.13523524356577e-13,0.524784718640149
9.73419438032657e-30,0.537660201545805
4.52035611014563e-53,0.544689155882224
4.48979073150802e-33,0.53594489232637
2.44341639166758e-20,0.531118679326028
2.1105523225392e-13,0.513577163685113
4.96035217373522e-36,0.542229530401528
6.11376660089616e-17,0.523005136754364
3.4649062148468e-08,0.514940741471946
1.26816255256868e-28,0.538571790093556
0.00958803071956521,0.509104125667363
3.31332331678403e-37,0.540629762457684
1.89450985048862e-31,0.534956006333232
4.6464537473672e-10,0.517578765982762
1.17194371916109e-54,0.545869257766753
7.34881508640842e-18,0.526029596570879
3.5856059331579e-77,0.559572131140158
3.92519342019971e-43,0.543367222649977
9.25384268022635e-10,0.524173859274015
3.45210122856745e-13,0.526093738619238
9.03878960762247e-28,0.532784496899694
4.12785462961997e-64,0.550304939504713
71.0184517978998,0.503348784288391
1.41667481742762e-09,0.520595270674676
2.40322280929333e-37,0.54225230240263
5.13747310881448e-08,0.520218624966219
6.61267734316397e-38,0.539464760804549
1.88312433814109e-50,0.543998775072396
1.84073319946233e-19,0.529908964177594
3.68130551911848e-26,0.532152744475752
3.69197095197262e-32,0.53598891175352
1.02648260976865e-21,0.53049011551775
7.34821910346257e-24,0.534837229875848
1.07153892707051e-11,0.519519874360412
3.22941054083727e-11,0.519574756035581
4.87068808810542e-22,0.534751421771944
2.45582340785506e-11,0.525434841867536
1.49158805812022e-18,0.533267995342612
1.10549509794302e-30,0.53576518013142
8.36351609517891e-24,0.53310668724589
9.02842159065597e-32,0.535516458796337
2.67268182282981e-06,0.519912362098694
4.48787632850795e-21,0.529674490913749
2.31955730407874e-14,0.523405713029206
3.14940892126931e-25,0.532936793286353
6.75892251144913e-39,0.543331103865057
1.60788330782221e-67,0.554570391308516
9.55981619499574e-33,0.536763573763892
1.77112335163041e-40,0.540342540945858
7.86317662996602e-28,0.534881001571193
2.00089267837971e-47,0.54724351153709
0.000861314982785557,0.511998238507658
2.66318859602078e-23,0.528249555034563
4.06606446733015e-38,0.542168759042397
8.29354909456744e-13,0.523821245413274
2.43329190810358e-21,0.536175579763949
1.78980617362962e-12,0.522691762307659
8.62537856689605e-14,0.521214975276962
0.000220190893034622,0.512648719828576
6.71336838440537e-40,0.543026969768107
2.19625997005271e-31,0.536809710087255
5.94817211876016e-28,0.533586683450267
1.46053040638805e-28,0.540706389350817
5.97997270332964e-16,0.52975639118813
1.81017880761197e-27,0.536567477975041
7.1977830378694e-29,0.530562303261831
9.51770856537267e-24,0.528743869625032
2.54664335710564e-05,0.515788247808814
6.15484950458259e-31,0.538507523247972
1.48696556694994e-10,0.520019102608785
5.72658760965278e-23,0.531561247305945
2.79642150827245e-79,0.552697075298056
4.13056510860508e-39,0.541368387406692
9.71258527375863e-35,0.538344886619598
